CONSULTA CREA:

Palabras ortográficas: formula 1 | 

Agrupado por acentos, mayúsculas

Documentos: 192 / Frecuencia absoluta: 383 / Frecuencia normalizada: 3,06 por millón

BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
«Lauda, a un paso de conquistar el Campeonato del Mundo de fórmula 1». El País. Madrid: Diario El País, S.A., 1977-09-09.		El País	1977	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El Gran Premio de Italia de fórmula 1 que se correrá el próximo domingo en el rápido circuito de Monza, tiene una especial significación por cuanto que Lauda, en pleno enfrentamiento con su escudería, Ferrari, puede proclamarse, en Italia, campeón del mundo de la actual temporada.
El País. Madrid: Diario El País, S.A., 1977-09-16.		El País	1977	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				El virtual campeón del mundo de fórmula 1 de esta temporada, Niki Lauda, firmó oficialmente, en Roma, su contrato que le unirá con la firma británica Brabham. El anuncio fue hecho durante una rueda de prensa, convocada por la casa Parmalat, dedicada a productos alimenticios, que será la patrocinadora de la escudería británica el próximo año.
El País. Madrid: Diario El País, S.A., 1977-09-17.		El País	1977	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				Los vehículos, monoplazas dotados de motores de dos litros, que desarrollan potencias próximas a los 170 caballos, son ligeramente superiores a los de la desaparecida fórmula 1800 española. La importancia del campeonato estriba en que se ha convertido en el auténtico semillero de figuras de la fórmula 1.
«Automovilismo: Villeneuve, sustituto de Lauda». El País. Madrid: Diario El País, S.A., 1977-09-29.		El País	1977	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España				será el sustituto de Lauda y número dos de la escudería Ferrari para la próxima temporada. El uno pasará a serlo el argentino Reuteman. Villeneuve, con veinticinco años, de Quebec, aunque vive en Montreal, se forjó en la fórmula Atlantic norteamericana, pese a su vocación inicial de ingeniero. Debutó este año en fórmula 1 en el Gran Premio de Inglaterra disputado en Silverstone. Al hacer el noveno mejor tiempo de los entrenamientos causó uno de las grandes sorpresas de la temporada.
«KUBALA TEME QUE EL SORTEO LE OBLIGUE A JUGAR EN MAR DEL PLATA CONTRA HUNGRÍA». ABC. Madrid: Prensa Española, S.A., 1978-01-14.		ABC	1978	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Buenos Aires, 13. (Servicio especial.) El verano bonaerense tiene este año definido carácter deportivo. El húmedo bochorno de la canícula porteña está presidido por la inquietud automovilística de su Gran Premio de Fórmula 1 y la rivalidad entre Fittipaldi, Reuteman y Lauda, que este domingo, cuando España haya entrado ya en la noche, disputarán la primera carrera del año, y la alegría por la inminencia del Campeonato del Mundo de Fútbol, que abrirá sus fastos el día 1 de junio de este año,
«De Villota, compuesto y sin grandes premios». El País. Madrid: Diario El País, S.A., 1978-01-05.		El País	1978	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Emilio de Villota, el único piloto español de la Fórmula 1, no correrá en los Grandes Premios de Argentina y Brasil, pues las firmas patrocinadoras, con todo preparado para el viaje, decidieron retirarle la subvención. Concretamente la negativa ha sido del Banco Central, entidad que acaba de absorber al Ibérico, el cual sí patrocinó a Villota la pasada temporada.
«De Villota, compuesto y sin grandes premios». El País. Madrid: Diario El País, S.A., 1978-01-05.		El País	1978	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	La realidad es que el piloto español, sin demasiadas ayudas para una empresa de tanta envergadura como la Fórmula 1, con oportunidades contadas, es el vivo ejemplo de las dificultades generales por las que atraviesa el automovilismo nacional.
«Ecclestone compra el GP de Alemania». El País. Madrid: Diario El País, S.A., 1978-01-05.		El País	1978	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Bernie Ecclestone, presidente de la Federación Internacional de Constructores de Automóviles y patrón de la escudería Brabham con Lauda, ha comprado el Gran Premio de Alemania de fórmula 1. Este es el primer acto de un desarrollo similar al que se sigue en tenis: un circuito dirigido por los mismos participantes.
«Ecclestone compra el GP de Alemania». El País. Madrid: Diario El País, S.A., 1978-01-05.		El País	1978	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El Automóvil Club de Alemania organizará el Gran Premio, pero no correrá con los gastos financieros. El pasado año hubo unos beneficios brutos de más de sesenta millones de pesetas. Los motivos de la transacción parecen claros, ya que ahora los constructores de fórmula 1 exigen casi cuarenta millones de pesetas por la celebración de un gran premio. Los organizadores han elegido el camino más fácil. Tendrán un fijo de ganancia neta y Ecclestone se administrará los posibles beneficios.
«Sigue la anarquía en F-1». Clarín. Buenos Aires: 1979-04-10.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	Para atrapar ese torrente multimillonario de dólares, se está tejiendo una red gigantesca que servirá para discriminar quién puede entrar en el negocio de las carreras y quién va a quedar afuera. En Long Beach la secta insinuante que aspira al monopolio mundial del negocio de la Fórmula 1 avanzó sus garfios sobre la garganta desprotegida del periodismo informativo.
«Sigue la anarquía en F-1». Clarín. Buenos Aires: 1979-04-10.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	con la amplitud del espacio libre, y producir el fulminante uno-dos desde la largada. Un proyecto táctico interesante. Tanto lo es que aquí en Long Beach basta con un solo piloto distraído en el uso de los espejitos, para bloquear toda tentativa de sobrepaso. Se corre en una calle común que resulta angosta y los Fórmula 1 actuales miden más de dos metros de ancho.
«LLEGÓ LAUDA». Clarín. Buenos Aires: 1979-01-16.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	Como consecuencia de este movimiento, las instalaciones del Autódromo Municipal comenzaron a ganar en actividad. En sus dependencias empezaron a recibir al enorme contingente de máquinas, hombres y elementos que moviliza la troupe de la Fórmula 1. La gente de Michelin fue la más madrugadora. Desde hora temprana se dedicaron a clasificar el contingente de neumáticos traídos para esta carrera. Poco después del mediodía arribaron al autódromo en distintos camiones las primeras máquinas. La tanda inicial de coches comprendió . Junto a ellos llegaron un contingente de repuestos y gran cantidad
«LLEGÓ LAUDA». Clarín. Buenos Aires: 1979-01-16.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	Las primeras máquinas de Fórmula 1 llegan al Autódromo Municipal. Luego de ser sometidas a controles aduaneros fueron trasladadas a sus respectivos boxes.
«&#34;Hay que cuidar el prestigio&#34;». Clarín. Buenos Aires: 1979-01-16.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	El Autódromo Municipal será sede, en pocos días más, de la apertura del ahora denominado Campeonato Mundial de Fórmula 1. El tradicional escenario capitalino volverá así a cobijar a las máquinas y pilotos de la categoría máxima del automovilismo. Un hecho que constituye un gran orgullo, pero también lleva implícita una gran dosis de responsabilidad. Los acontecimientos han demostrado, en el transcurso de los últimos años, que la misma ha sido sobrellevada
«&#34;Hay que cuidar el prestigio&#34;». Clarín. Buenos Aires: 1979-01-16.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	aumentar esa responsabilidad inicial. Hay que mantener el prestigio ganado y eso no es tarea fácil. Afortunadamente quienes tienen la misión de ponerla en práctica lo han entendido así y en la actualidad el Autódromos está siendo sometido a los últimos retoques, a fin de ponerlo en las mejores condiciones para las jornadas de la Fórmula 1. Estuvimos de visita y pudimos comprobar la forma eficiente y rápida en que se está trabajando. Junto a nosotros, su director, señor Honorio Rodríguez, fue el encargado de ponernos al día con todas las novedades que presenta el escenario:
«Que no falte la ley». Clarín. Buenos Aires: 1979-01-16.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	Hay demasiada coincidencia en el campo de las opiniones como para desestimar la perspectiva. En apoyo de ella se descubre una sorprendente madurez técnica en la Fórmula 1, verificable por la constante superación de los récords en todos los circuitos. No hay escenario mundial que se resista a la demolición de la marca de máxima velocidad, salvo cuando los factores atmosféricos se han opuesto.
«Que no falte la ley». Clarín. Buenos Aires: 1979-01-16.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	Toda esta gama de recursos desencadena la circulación de una impresionante masa de dinero, cuyo circuito ha convertido a la Fórmula 1 internacional en un descomunal negocio. Desde que Cassius Clay sacralizó a la televisión como catapulta para multiplicar "su" espectáculo boxeril, nació y se consolidó una conciencia empresaria apropiada. No era una extravagancia armar un ring en regiones africanas, con riesgo de escorpiones y fulminante deshidratación. ¡Qué iba a serlo! Se
«Que no falte la ley». Clarín. Buenos Aires: 1979-01-16.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	Hace diez años la Fórmula 1 agonizaba. Entre los años 70 adelante la Formula 2 casi desplazó a la uno del interés general de los públicos tuercas. Una serie de habilidades, puestas en juego por gente instruida en materia de negocios, parece que salvó al automovilismo de Fórmula como negocio. Idóneos comerciantes atendieron a su comercio. Actualmente
«Una película de aventuras apoyada en la espectacularidad automovilística será conocida esta semana con el título de &#34;Patrullero Sprint&#34;. Se anuncia como un enfrentamiento entre viejos ases del automovilismo que, luego del fracaso, ingresaron ya en las filas policiales, ya en la órbita del delito». Clarín. Buenos Aires: 1979-01-16.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	Se anuncia un "western Fórmula 1"
«Una película de aventuras apoyada en la espectacularidad automovilística será conocida esta semana con el título de &#34;Patrullero Sprint&#34;. Se anuncia como un enfrentamiento entre viejos ases del automovilismo que, luego del fracaso, ingresaron ya en las filas policiales, ya en la órbita del delito». Clarín. Buenos Aires: 1979-01-16.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Artes, cultura y espectáculos	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	El sello Gamo anuncia una novedad de origen italiano, basada en peripecias de los agentes especiales de la brigada móvil, una división de la policía de Roma. Se titula Patrullero Sprint, y la firma distribuidora lo presenta, literalmente, como un "western Fórmula 1". La característica de esta curiosa ecuación —al parecer— reside en el tipo de aventura que se narra, cifrado en el riesgo de los agentes que se juegan la vida contra pilotos internacionales que, con el correr del tiempo, adecuaron y capitalizaron su pericia automovilística al ponerla al
«El valor de la victoria». Clarín. Buenos Aires: 1979-01-25.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	interrogante lo más práctico es recurrir a las estadísticas, tomando paralelamente a las posiciones reales, una tabla con las ubicaciones que hubiesen resultado de aplicarse el método incorporado a partir de esta temporada. En el cuadro que acompaña a la nota está reflejada esta situación, en los dos últimos años, precisamente la etapa en que la Fórmula 1 alcanzó su máximo apogeo en todo el mundo. El primer análisis nos indica que nada varió en forma fundamental. Los campeonatos con uno u otro sistema muestran al mismo ganador, no dejando margen para algún lamento tardío. Sin embargo profundizando un poco más en los puntajes de uno y otra tabla, veremos que allí
«Giacomelli será el piloto del Alfa en Zolder». Clarín. Buenos Aires: 1979-02-21.		Clarín	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	Argentina	Río de la Plata		Procesado por medio de un programa de reconocimiento de voz	MILÁN (UPI).– La firma Alfa Romeo sigue acaparando la atención del ambiente automovilístico mundial. Ayer anunció oficialmente en esta ciudad que la presentación del auto de Fórmula 1 se producirá el próximo 13 de mayo en el Gran Premio de Bélgica, a disputarse en el circuito de Zolder. El piloto de la máquina será el italiano Bruno Giacomelli, y precisamente este hecho provocó cierta sorpresa pues se estimaba que la conducción del auto de la marca del trébol iba a ser confiada
«Inicio de las copas de Europa». El País. Madrid: Diario El País, S.A., 1979-04-13.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El corredor austríaco Niki Lauda, con Brabham, ganó el domingo la prueba automovilística disputada en el circuito Dino Ferrari, de la ciudad italiana de Imola. Esta prueba no es puntuable para el Campeonato del Mundo de Fórmula 1. En segundo lugar se clasificó el argentino Carlos Reutemann, con Lotus, seguido de Jody Scheckter, con Ferrari.
«Lauda gano el Gran Premio de Imola». El País. Madrid: Diario El País, S.A., 1979-04-13.		El País	1979	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El austríaco Niki Lauda, después de protagonizar un gran duelo con el canadiense Gilles Villeneuve, se adjudicó la carrera de fórmula 1 disputada en el circuito italiano de Imola, pero no puntuable para el título mundial. La prueba estaba organizada como preámbulo a lo que será el Gran Premio de Italia del próximo año.
«Rubén Cano y Percira jugarán en Sarríá». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Fórmula 1
«Rubén Cano y Percira jugarán en Sarríá». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El Campeonato del Mundo de Fórmula 1 vuelve a ponerse en marcha hoy en el circuito surafricano de Kyalami, tras un mes de aparente inactividad. Las dos primeras pruebas, disputadas en Argentina y Brasil respectivamente, pusieron de manifiesto algunos aciertos, y no pocos fallos, para los diferentes equipos que, durante el tiempo de descanso, se han apresurado
«Rubén Cano y Percira jugarán en Sarríá». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Desde el punto de vista de los pilotos, la nota más destacada del comienzo de esta temporada es el asalto de los jóvenes valores a las primeras plazas, tradicionalmente copadas por los más veteranos. Este descaro en los jóvenes recién llegados ha producido un resquebrajamiento en lo que parecía sólida estructura del circo de la fórmula 1, lo que podrá traducirse en un mayor aperturismo con vistas al futuro. Si los jóvenes, a los que se les puede hacer contratos mucho más baratos que a las grandes figuras, son capaces de vencer a éstas y conquistar rápidamente la atención de los aficionados —algo muy importante para sus anunciantes—, el
«Rubén Cano y Percira jugarán en Sarríá». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Entre esos jóvenes, y con independencia de Villeneuve —que ya demostró su valía el pasado año, pese a ser el segundo en que corría en fórmula 1—, es preciso destacar al italiano Elio de Angelis, con sólo veintidós años, y que, sin duda, puede llegar a cuajar en una de las grandes figuras en muy poco tiempo. Esto, unido al resurgir de Patrese —veinticinco años de edad—, permitiría a los italianos recuperar un sitio en
«Rubén Cano y Percira jugarán en Sarríá». El País. Madrid: Diario El País, S.A., 1980-03-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Al margen de ellos, hay que destacar a los franceses Prost —cuya ascensión parece meteórica—, Pironi y Amoux, llegados a la fórmula 1 merced al perfecto trabajo de planificación realizado por la estructura deportiva de aquel país, así como por el apoyo financiero de las compañías petrolíferas galas a sus pilotos —que, según estudios realizados, parece haber sido sumamente rentable.
«El RACE puede pedir la dimisión del presidente de la Federación Internacional». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Fórmula 1
«El RACE puede pedir la dimisión del presidente de la Federación Internacional». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El Real Automóvil Club de España (RACE), propietario del circuito del Jarama y organizador del Gran Premio de España de Fórmula 1, a pedir en breve la dimisión del presidente de la Federación Internacional (FISA), dadas las divergencias entre ambas entidades, que se han incrementado en las últimas semanas.
«El RACE puede pedir la dimisión del presidente de la Federación Internacional». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	El enfrentamiento entre el organizador español y el actual presidente de la FISA, el francés Balestre, surgió prácticamente desde que éste accedió a la presidencia. El RACE, que mantiene muy buenas relaciones con Bernie Ecclestone —el hombre que controla el complicado mundo de la fórmula 1—, se puso de su parte cuando la FISA se enfrentó con él.
«El RACE puede pedir la dimisión del presidente de la Federación Internacional». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	la FISA aprobó el trazado español por tres años, y sólo uno después ha pedido la reforma de una de las curvas —la obra está realizándose estos días. Esto irritó más aún al RACE, que procedió a la reforma en parte, porque ésta iba a ser costeada por la Organización de Constructores de Fórmula 1, FOCA, y en parte también para evitar cualquier responsabilidad posterior, caso de producirse un accidente justamente en ese punto.
«El RACE puede pedir la dimisión del presidente de la Federación Internacional». El País. Madrid: Diario El País, S.A., 1980-05-01.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			Mayúsculas no acentuadas en el original	Ahora, la FISA acaba de comunicar al RACE que las acreditaciones de prensa para las carreras de fórmula 1, que otorga una entidad semipublicitaria, tienen que tener prioridad sobre cualesquiera otras en la prueba española. Esto parece haber colmado la paciencia del organizador español, que no entiende por qué la FISA otorga la máxima categoría a unas acreditaciones cuando la propia federación tiene las suyas. Más aún: cuando el que lleva
«&#34;Realeza&#34; debe confirmar hoy su superioridad entre los velocistas». El País. Madrid: Diario El País, S.A., 1980-06-05.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas	Comienzan las represalias por el Gran Premio de España de Fórmula 1
«&#34;Realeza&#34; debe confirmar hoy su superioridad entre los velocistas». El País. Madrid: Diario El País, S.A., 1980-06-05.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas	miembro de la junta directiva, como inspector de seguridad. Las razones, aunque en ninguna de las dos comunicaciones se explican, se deben, obviamente, a las actuaciones de uno y otro como director del circuito del Járama y director circunstancial de carrera, respectivamente, en el polémico Gran Premio de España de Fórmula 1.
«&#34;Realeza&#34; debe confirmar hoy su superioridad entre los velocistas». El País. Madrid: Diario El País, S.A., 1980-06-05.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas	Al mismo tiempo, parece que la federación —o algunos de sus miembros— pretenden tomar medidas contra los comisarios deportivos que actuaron como tales en el Gran Premio de España de Fórmula 1. La FEA podría intentar el cese también de estos comisarios, aunque, consultados por EL PAÍS muchos de los implicados, además de manifestar no afectarles en absoluto cualquier tipo de medida de represión federativa, dijeron que en caso de que estas se llevaran a cabo podría haber un plante total de los comisarios deportivos de todo
«&#34;Realeza&#34; debe confirmar hoy su superioridad entre los velocistas». El País. Madrid: Diario El País, S.A., 1980-06-05.		El País	1980	Primera edición	No ficción	Escrito	Prensa	Actualidad, ocio y vida cotidiana	España			No se acentúan las mayúsculas	Por otra parte, varios miembros de la federación tienen la intención de dimitir de sus cargos, al no considerar compatibles sus posturas con las adoptadas por este organismo —y, en concreto, por algunos federativos— en el conflictivo Gran Premio de España de Fórmula 1 y sus consecuencias posteriores.
