CONSULTA CREA:

Palabras ortográficas: motor | 

Agrupado por acentos, mayúsculas

Documentos: 1895 / Frecuencia absoluta: 4585 / Frecuencia normalizada: 36,7 por millón

BIBLIOGRAFÍA	AUTOR	TÍTULO	FECHA	CRITERIO	BLOQUE	MEDIO	SOPORTE	TEMA	PAÍS	ZONA	TIPOLOGÍA	NOTAS	CONCORDANCIA
Agosto de Muñoz, Nélida: El fenómeno de la posesión en la religión &#34;vudú&#34;. Puerto Rico: Instituto de estudios del Caribe, 1975.	Agosto de Muñoz, Nélida	El fenómeno de la posesión en la religión &#34;vudú&#34;	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Puerto Rico	Antillas			posesión no es en modo alguno constante, ni entre individuos, ni en diferentes ocasiones con el mismo individuo;  a veces parece ser meramente un corro 'obscurecimiento' o una pérdida de consciencia parcial o temporera. En otras ocasiones conlleva casi una total y prolongada pérdida de la consciencia y de muchos controles sobre el comportamiento motor." 2 Mischel define nivel como "la penetración, envolvimiento, pérdida de control y consciencia, y la intensidad del comportamiento." Walter & Frances Mischel, "Psychological Aspects of Spirit Possession," American Anthropologist 60: 253. (Mischel 1958: 253; también Métraux 1959: 122-23.)
Agosto de Muñoz, Nélida: El fenómeno de la posesión en la religión &#34;vudú&#34;. Puerto Rico: Instituto de estudios del Caribe, 1975.	Agosto de Muñoz, Nélida	El fenómeno de la posesión en la religión &#34;vudú&#34;	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Puerto Rico	Antillas			La naturaleza de carácter orgánico o senso-motor de los ritos del Vudú se ha observado repetidamente. (Vea particularmente, Huxley 1967.) El baile, la música, los sacrificios, etc., tienen una relación estrecha con los procesos orgánicos del cuerpo humano. De igual modo, la iniciación es un proceso mediante el cual el dios es literalmente metido
Agosto de Muñoz, Nélida: El fenómeno de la posesión en la religión &#34;vudú&#34;. Puerto Rico: Instituto de estudios del Caribe, 1975.	Agosto de Muñoz, Nélida	El fenómeno de la posesión en la religión &#34;vudú&#34;	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	Puerto Rico	Antillas			Kegan Paul, 1967), pp. 43-44; "La pensée symbolique et la pensée de l'enfant," Arch. Psych. 18 (1923). "Parece que estamos en presencia de una manifestación básica del problema mente-cuerpo; tenemos de un lado los significados racionales; por el otro lado, las imágenes de carácter senso-motor. Aparentemente, estas imágenes están relacionadas con sensaciones de estados físicos que no pueden definirse verbalmente; y el ritual puede interpretarse como un modo de resolver esta dicotomía del cuerpo y la mente, expresando la fuerza de estas imágenes que el cuerpo propone a la mente." (Huxley 1966a: 427;
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	debía aprender a conducir. Eso era fácil. Lo difícil era agenciarse un coche. La mayoría de los que estaban a la venta eran remiendos mal ensamblados que se averiaban en cuanto se ponían en marcha. Pese a todo, aprendí a conducir. Y en cuanto tuve ocasión, me compré un coche: era un Ford con motor de Chevrolet y ruedas melladas: «Una ganga», me dijeron, y hasta cierto punto lo fue. Me costó quince mil pesetas  y un saco de harina que un cliente del Banco me había regalado. Pero en aquellos momentos nadie se avergonzaba de ostentar coches de aquel tipo. La cuestión era motorizarse,
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	A lo lejos se oían las sirenas de los barcos y el motor ametrallante de un fuera bordo. Pensé que no había nada como el mar para evadirse. «Compraré un yate.» Sentía envidia de aquella lancha que se perdía en el horizonte.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Saqué a relucir el Renault con motor de Chevrolet que me había costado quince mil pesetas y un saco de harina. Cité luego mi Jaguar dos plazas. Contestaba de prisa, demasiado excitado para detenerme a pensar. Me sentía inspirado, la mente ágil y el espíritu flotante.
Salisachs, Mercedes: La gangrena. Barcelona: Planeta, 1976.	Salisachs, Mercedes	La gangrena	1975	Primera edición	Ficción	Escrito	Libro	Novela	España			Premio Planeta 1975	Hubo un lapso largo, ondulante, lleno de sonidos sordos: el mar cortado por la quilla, el motor rodando monótono:
Grupo Teatro La Candelaria: Guadalupe años sin cuenta. Bogotá: Colombia Nueva, 1986.	Grupo Teatro La Candelaria	Guadalupe años sin cuenta	1975	Fecha de estreno	Ficción	Escrito	Libro	Teatro	Colombia	Caribe continental		En el mismo volumen aparecen "Los diez días que estremecieron al mundo" y "Golpe de suerte".	La voz se desvanece y se oye el ruido del motor del planchón y la sirena más fuerte que anteriormente. Un guerrillero arrastrándose sobre los codos llega hasta Jerónimo, le hace una seña y cambia de posición.
Grupo Teatro La Candelaria: Guadalupe años sin cuenta. Bogotá: Colombia Nueva, 1986.	Grupo Teatro La Candelaria	Guadalupe años sin cuenta	1975	Fecha de estreno	Ficción	Escrito	Libro	Teatro	Colombia	Caribe continental		En el mismo volumen aparecen "Los diez días que estremecieron al mundo" y "Golpe de suerte".	Se retira. El ruido del motor desaparece y vuelven los golpes de tambor. Aparece en el escenario, como recuerdo de Jerónimo, una marcha de colonos que cargan sobre sus hombros toda clase de enseres. Caminan pesadamente, el invierno les dificulta el paso. Entre ellos va la madre de Jerónimo.
Grupo Teatro La Candelaria: Guadalupe años sin cuenta. Bogotá: Colombia Nueva, 1986.	Grupo Teatro La Candelaria	Guadalupe años sin cuenta	1975	Fecha de estreno	Ficción	Escrito	Libro	Teatro	Colombia	Caribe continental		En el mismo volumen aparecen "Los diez días que estremecieron al mundo" y "Golpe de suerte".	La visión desaparece. Vuelve a oírse el ruido del motor del planchón que llega a la orilla. Jerónimo hace señales a sus compañeros. Salen varios guerrilleros y toman posiciones. Comienzan a disparar gritando.
Ramírez, Santiago: Infancia es destino. México: Siglo XXI editores, 1975.	Ramírez, Santiago	Infancia es destino	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	México	México y Centroamérica			con esta cara hinchada y terrible.En el mismo sueño veía las calles inundadas, todo estaba arrasado, le advertía a la muchacha bonita que estábamos en peligro, ella no me hacía caso. El agua llegaba hasta la propia casa, ella y otras personas entre las que iba mi marido subíamos en una lancha de motor contra la corriente, la fuerza  de la corriente, era terrible, me despertó la angustia de que la lancha se pudiera voltear".
Gasulla, Luis: Culminación de Montoya. Barcelona: Destino, 1979.	Gasulla, Luis	Culminación de Montoya	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata		Premio Nadal 1974	— A Coyhayque, entonces —dijo el flamante señor Montoya, y puso el motor en marcha.
Gasulla, Luis: Culminación de Montoya. Barcelona: Destino, 1979.	Gasulla, Luis	Culminación de Montoya	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata		Premio Nadal 1974	Montoya retiró la cabeza del interior del motor de la camioneta. Se limpió la grasa y el aceite de las manos con un trapo.
Gasulla, Luis: Culminación de Montoya. Barcelona: Destino, 1979.	Gasulla, Luis	Culminación de Montoya	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata		Premio Nadal 1974	Pero la camioneta no se incendió: el coronel, instintivamente, había cerrado el contacto del motor y del recalentado mecanismo se levantaba el vapor producido por el agua hirviendo escapándose del radiador deteriorado. Un pesado silencio remplazaba el trepidar animoso de la máquina.
Gasulla, Luis: Culminación de Montoya. Barcelona: Destino, 1979.	Gasulla, Luis	Culminación de Montoya	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata		Premio Nadal 1974	— ¡Está bien; vamos, che! —Y sin más comentarios el conductor aceleró el vehículo que mantenía con el  motor en marcha. El enorme furgón se desplazó hacia adelante y en pocos minutos desapareció en otro recodo del camino.
Gasulla, Luis: Culminación de Montoya. Barcelona: Destino, 1979.	Gasulla, Luis	Culminación de Montoya	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata		Premio Nadal 1974	— No podemos hacer más —admitió Montoya cuando vio el estado del eje—, y no creo que los repuestos lleguen esta noche... Veré si al menos funciona el motor.
Gasulla, Luis: Culminación de Montoya. Barcelona: Destino, 1979.	Gasulla, Luis	Culminación de Montoya	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata		Premio Nadal 1974	Pero el motor no arrancó ni tampoco funcionó el sistema eléctrico. La potente Dodge se había desmoronado.
Gasulla, Luis: Culminación de Montoya. Barcelona: Destino, 1979.	Gasulla, Luis	Culminación de Montoya	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata		Premio Nadal 1974	Desde la dirección por donde había desaparecido en la noche el camión, venía ahora aumentando el ronroneo de un motor. El coronel, inquieto, estiró un brazo y su mano chocó contra el cuerpo entumecido de María. Abrió los ojos.
Gasulla, Luis: Culminación de Montoya. Barcelona: Destino, 1979.	Gasulla, Luis	Culminación de Montoya	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata		Premio Nadal 1974	Algunos minutos después escucharon el ronquido del motor. El sonido llenó la mañana, se coló en los oídos  de María como un eco esperanzado y resonaba todavía cuando ya el vehículo se encontraba demasiado lejos para ser oído.
Gasulla, Luis: Culminación de Montoya. Barcelona: Destino, 1979.	Gasulla, Luis	Culminación de Montoya	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	Argentina	Río de la Plata		Premio Nadal 1974	l Hito para conferenciar con los Fichel. Convinieron en aguantar una o dos semanas más, según viniera el tiempo. Por lo pronto, largarían a los hacheros más impacientes. Contaban con suficientes troncos amontonados como para que la sierra funcionara sin parar durante una buena semana. Los últimos tambores de petróleo irían a alimentar el motor.
Umbral, Francisco: Mortal y rosa. Barcelona: Destino, 1995.	Umbral, Francisco	Mortal y rosa	1975	Primera edición	Ficción	Escrito	Libro	Novela	España				en lo hondo, ese hormigueo agazapado, ese deseo, esa inquietud errante. Él dijo que no le gustaban las uñas coloradas. Tengo que hacerme las uñas. Llegar a tiempo al autobús, viajar hasta el pueblo cercano, como todas las semanas. El autobús espera con un temblor irregular de su viejo motor.
Umbral, Francisco: Mortal y rosa. Barcelona: Destino, 1995.	Umbral, Francisco	Mortal y rosa	1975	Primera edición	Ficción	Escrito	Libro	Novela	España				se adensa la casa, navío encallado, carabela varada, buque fantasma en los mares del Norte, orientada siempre hacia el Norte, efectivamente, con frío y sombra. La casa, las paredes, los cuadros, mis retratos, los libros, el rumor de la nevera, hielo sagrado del hogar, motor de la vida, hélice polar del barco helado, telas de la costumbre, vidrios del día, cerámica del pasado, maderas de la constancia. Viaja la casa, no se está quieta, en realidad, un día da su proa a soles vivos y otro día a mares del cielo,
Almeida, Jorge: Cómo cuidar al niño. El libro de mamá. Buenos Aires: Paidós, 1975.	Almeida, Jorge	Cómo cuidar al niño. El libro de mamá	1975	Primera edición	No ficción	Escrito	Libro	Salud	Argentina	Río de la Plata			Simplificando de manera extrema los conceptos para después ahondar en matices y variaciones, estas dos posturas antagónicas nacen, por un lado, de considerar a la sexualidad como algo pecaminoso, sucio y dañino, y por el otro —como reacción contra severas normas puritanas— suponerla el eje y motor de la vida humana, cuando en verdad no es lo uno ni lo otro.
Pinillos, José Luis: Principios de psicología. Madrid: Alianza, 1995.	Pinillos, José Luis	Principios de psicología	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				Fig. 2.16.—Esquema del arco reflejo más simple, donde una neurona sensorial se sinapsa directamente con un nervio motor, que inerva un músculo.
Pinillos, José Luis: Principios de psicología. Madrid: Alianza, 1995.	Pinillos, José Luis	Principios de psicología	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				Por encima de esta acción señalizadora de primer orden, común a los animales y a los hombres, discurre sin embargo la actividad cortical superior, que rige el pensamiento y el lenguaje humanos exclusivamente. Como síntesis de los analizadores, la corteza refleja la realidad a un nivel perceptuo-motor todavía poco distanciado de la estimulación y respuesta incondicionadas. En cuanto segundo sistema de señales, donde éstas no reflejan directamente la realidad sino actúan como señales de señales según reglas, la corteza asume un cometido supremo de apertura, cierre y elaboración de la actividad nerviosa superior, que hace posible el desarrollo racional del hombre.
Pinillos, José Luis: Principios de psicología. Madrid: Alianza, 1995.	Pinillos, José Luis	Principios de psicología	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				interior, son probablemente las causas principales de la escasa contribución efectuada por el conductismo radical al campo de la percepción. Su mayor contribución, aparte del acertado interés mostrado en subrayar los aspectos adquisitivos del proceso perceptivo, se encuentra en los estudios de discriminación efectuados con animales y en el énfasis puesto en el término motor del problema. Hull fue acaso el conductista que más sistemáticamente se enfrentó con el tema de la percepción, si bien no fue mucho más allá de postular, de forma bastante complicada, las posibilidades de interconexión de los procesos aferentes con todos los procesos nerviosos simultáneos, de acuerdo con las exigencias de su teoría del aprendizaje.
Pinillos, José Luis: Principios de psicología. Madrid: Alianza, 1995.	Pinillos, José Luis	Principios de psicología	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				esta definición describe con mayor detalle que la de Marshall Hall lo que ocurre en muchas acciones reflejas. Pero, a la vez, lo que gana en precisión lo pierde en amplitud. De una parte, es cierto que la latencia del reflejo incondicionado suele ser muy breve (de unos 4,5 milisegundos en el arco reflejo senso-motor, por ejemplo). Estímulos como la luz en la retina, un pinchazo o un alimento en la boca, producen normalmente respuestas que cabe considerar instantáneas. Pero no siempre. Por ejemplo, la privación de la respiración provoca una respuesta de lucha inmediata en la mayoría de los mamíferos —aunque no en todos—
Pinillos, José Luis: Principios de psicología. Madrid: Alianza, 1995.	Pinillos, José Luis	Principios de psicología	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				Neurofisiológicamente están sometidos a las leyes de la suma temporal y espacial de los impulsos, y de la inhibición recíproca. La respuesta a la excitación simultánea de dos nervios es menor que la suma de las dos respuestas a la excitación por separado —ley de la oclusión— y la estimulación directa del nervio motor suscita una respuesta mayor que la de la estimulación del nervio aferente —ley del fraccionamiento—.
Pinillos, José Luis: Principios de psicología. Madrid: Alianza, 1995.	Pinillos, José Luis	Principios de psicología	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				la práctica total en muchos pequeños períodos es preferible a su acumulación en pocos y dilatados ejercicios. Cuando hablemos del aprendizaje verbal nos encontraremos, sin embargo, con que esta norma puede invertirse en determinadas circunstancias. Por lo demás, aun cuando la superioridad de la práctica distribuida sobre la masiva es mayor en el aprendizaje motor que en el verbal, la diferencia práctica tampoco suele ser tan notable como dan a entender los experimentos diseñados expresamente para ponerla de manifiesto.
Pinillos, José Luis: Principios de psicología. Madrid: Alianza, 1995.	Pinillos, José Luis	Principios de psicología	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				Otro fenómeno, común hasta cierto punto con todos los aprendizajes complejos, es el del pre-calentamiento (warming-up). Antes de salir al campo, los jugadores de fútbol efectúan unos ejercicios previos para no comenzar el juego en frío; del mismo modo, en los experimentos de aprendizaje motor, y no sólo en ellos, se acomtumbra a permitir al sujeto que efectúe algunos ejercicios previos, para que se ponga a tono e inicie la prueba en el grado de competencia que realmente posee.
Pinillos, José Luis: Principios de psicología. Madrid: Alianza, 1995.	Pinillos, José Luis	Principios de psicología	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				esa transmisión se interrumpe,  el organismo queda reducido literalmente a esa condición evangélica en la cual la mano derecha no sabe lo que hace la izquierda. A los animales sometidos a una intervención de esta especie, en la que quirúrgicamente se desconectan ambos hemisferios, se les provoca un verdadero desdoblamiento cerebral; si adquieren un hábito motor con la pata delantera derecha, el aprendizaje no se transmite en absoluto a la izquierda. Más todavía, estos animales son capaces de aprender a efectuar una discriminación con una pata y la contraria con la otra, sin experimentar ninguna clase de conflicto o transfer negativo. Cuando por razones clínicas imperiosas la disociación de los hemisferios
Pinillos, José Luis: Principios de psicología. Madrid: Alianza, 1995.	Pinillos, José Luis	Principios de psicología	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				la aparición de «microrreacciones» musculares durante el trabajo intelectual. Hacia 1937, Max llevó a cabo unas ingeniosas investigaciones comparando sujetos sordomudos con normales, donde los resultados anteriores venían a repetirse más o menos. Pero uno de sus resultados demostró que justamente en los sujetos más inteligentes era donde menos se presentaba el efecto motor correspondiente. Las correlaciones entre el nivel mental de los sujetos y sus microrreacciones motoras durante la actividad mental llegaron en algún caso a ser superiores a 0,90, lo cual contradecía abiertamente las hipótesis motoras sobre la naturaleza del pensamiento. A partir de entonces, la idea de que precisamente el pensamiento consiste en una representación simbólica de la
Pinillos, José Luis: Principios de psicología. Madrid: Alianza, 1995.	Pinillos, José Luis	Principios de psicología	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				respectivas. En una primera ejecución, los factores que explican la mayor parte de la varianza pueden ser de naturaleza no psicomotora, como en el ejemplo de la figura adjunta, donde un 46 por 100 de la varianza es explicable inicialmente en términos de factores espaciales, perceptivos, etc., frente a un 29 por 100 propiamente motor, mientras en un estadio posterior de práctica las proporciones se inviertan, reduciéndose los factores no psicomotrices a explicar aproximadamente un 10 por 100, a la vez que los motores pasan a dar cuenta de casi un 75 por 100 de la varianza. Hofstaetter (1954) ha demostrado también cómo la estructura factorial de la mente cambia en
Pinillos, José Luis: Principios de psicología. Madrid: Alianza, 1995.	Pinillos, José Luis	Principios de psicología	1975	Primera edición	No ficción	Escrito	Libro	Ciencias sociales, creencias y pensamiento	España				otra parte, semejante a lo que al parecer ocurría con los niños hopi, cuyo fajamiento de las extremidades durante el primer año de vida no impedía que luego anduvieran igual que los demás niños de su edad. Shirley (1931-1933) concluyó también, a través de unos experimentos cuidadosamente realizados con 20 niños, que el desarrollo motor presenta un decurso ordenado, poco influido por las circunstancias educativas que lo rodean. Operando con una pareja de gemelas, Gesseli demostró que las ventajas que una de las mellizas había adquirido por adiestramiento en el trepado de una escalera, eran fácilmente compensadas, e incluso superadas, por la otra en el momento mismo en que
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				amanecía y soplaba una brisa helada. Nos subimos los cuellos de las chaquetas y anduvimos a buen paso hacia el automóvil, que tardó en arrancar a causa de la congelación de sus líquidos. Recorrimos una ciudad desierta hasta llegar a mi domicilio, frente al cual Lepprince detuvo el coche aunque no extinguió el funcionamiento del motor.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				Una vez en el automóvil, Max y el chauffeur metieron a María Coral en el asiento posterior y Lepprince y el abogado pasaron a ocupar las banquetas. Los dos hombres de Lepprince montaron y el motor se puso en funcionamiento con suavidad. Lepprince, antes de cerrar la puerta, me dijo desde el interior:
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				La limousine recorría las calles sin que las cortinillas me permitieran ver el trayecto que seguíamos. Lepprince me ofreció un cigarrillo y fumamos sin cruzar una frase durante buena parte del recorrido. En un momento dado, los ronquidos del motor y la inclinación del automóvil me hicieron suponer que habíamos iniciado una cuesta pronunciada.
Mendoza, Eduardo: La verdad sobre el caso Savolta. Barcelona: Seix Barral, 1994.	Mendoza, Eduardo	La verdad sobre el caso Savolta	1975	Fecha de escritura	Ficción	Escrito	Libro	Novela	España				El ronquido del motor cesó de repente dejándome una especie de hueco en la cabeza. Llevaba oyéndolo toda la noche, desde que salí de Barcelona como una exhalación en busca de los fugitivos. Según los cálculos de Lepprince, aquella misma mañana debía darles alcance. María Coral y Max viajaban sin medios propios de locomoción. Habrían tomado
